the_geom,shape3,shapeiso,shapeid,shapegroup,shapetype,gid,shape2,shape1,shape0
"MULTIPOLYGON (((9.24416985800002 48.8470087170001,9.24222803900005 48.847329469,9.24014493000004 48.8459672560001,9.23931313400004 48.8466750220001,9.23782059600006 48.846952387,9.23667592900006 48.8480402480001,9.23362664500007 48.84941689,9.23289701100003 48.8512615180001,9.23394510400004 48.853926895,9.22976595900008 48.854760818,9.23044346700004 48.856477554,9.22989199700004 48.8572358280001,9.22871784200004 48.85834679,9.22881465100005 48.8590791280001,9.22938442000003 48.861047639,9.23002775800006 48.862985071,9.22476112800007 48.8641842050001,9.22500259500003 48.8648525880001,9.22517678800006 48.866005923,9.22059027000006 48.8672486240001,9.21989326400006 48.8662781680001,9.21927331500007 48.8654884900001,9.21595797200007 48.8655762670001,9.21528222400002 48.8632927740001,9.21427657900006 48.863685945,9.21321302700005 48.863691659,9.21224483600002 48.862673048,9.20717065200006 48.861750784,9.20587214300002 48.8613669210001,9.20660435700006 48.8599812150001,9.20619524400007 48.8574309160001,9.20780497600003 48.856873926,9.20735509700006 48.8558522880001,9.20485889600008 48.8543841220001,9.20749201300004 48.8527596480001,9.20483590100002 48.8518253670001,9.20009366100004 48.851151364,9.19695082700002 48.851352638,9.19671444500005 48.850754899,9.19390674100003 48.8512336950001,9.19010603500004 48.847750122,9.18818969200004 48.8486081340001,9.18190390500007 48.849021818,9.18048536400005 48.849469105,9.17976738400006 48.8486871310001,9.17748934500003 48.849379393,9.17700625200007 48.8495069320001,9.17684575300007 48.8489548470001,9.17635093100006 48.847608731,9.17515184200005 48.84808551,9.17406207200003 48.8485253530001,9.17328943900003 48.848855981,9.17262087200004 48.849254853,9.17205588000007 48.849671415,9.17138373600005 48.8493305900001,9.17040161900007 48.8502303290001,9.16978808200003 48.851234467,9.16931705600007 48.8521303270001,9.16928361400005 48.85319187,9.16734584000005 48.85245874,9.16604424800005 48.8516789560001,9.16541364200003 48.851301146,9.16371617300007 48.852315241,9.16247642200005 48.853055844,9.16079218400006 48.8543218900001,9.15957244500004 48.855053803,9.15999874300007 48.85639918,9.15801457700007 48.857166857,9.15556652000004 48.8579468930001,9.15451470300007 48.8594993240001,9.15355297400004 48.8612417310001,9.14577655100004 48.8594924110001,9.14237044800007 48.8603954390001,9.14094205300006 48.860773807,9.14087414000005 48.8602782520001,9.14067572500005 48.859088489,9.14055908200004 48.857899724,9.14068267000005 48.85640806,9.13368668400005 48.857482846,9.13395059300007 48.8553722510001,9.13416706300006 48.8530092170001,9.13673555400004 48.8527978110001,9.13863433800003 48.8516786650001,9.13921718100005 48.849850809,9.14079328800005 48.8475943220001,9.14257511300002 48.8452863540001,9.13987708000008 48.844299978,9.13825740500005 48.8437404920001,9.13691725400002 48.8443897280001,9.13476188800007 48.845433733,9.13348515300004 48.8443116970001,9.13190249600007 48.8429250340001,9.13414368600007 48.8407667650001,9.13528980700005 48.8397463950001,9.13788838100004 48.838437959,9.13899653000004 48.8373091510001,9.13796686400002 48.835641498,9.13840292100002 48.8332603360001,9.13874911300007 48.832118913,9.13888264900004 48.831602022,9.13903404700005 48.8311121180001,9.13820551800006 48.8300495870001,9.13808447300005 48.8280512420001,9.13674074800002 48.827872891,9.13119607700003 48.8271142730001,9.13067444000006 48.8270428870001,9.12227693700004 48.824357766,9.11522080100002 48.8229120030001,9.11399160900004 48.8235646160001,9.11275044400003 48.8244277250001,9.11135082500005 48.8253374080001,9.10867889500003 48.824926266,9.10824151800006 48.8283028980001,9.10811653600007 48.829335756,9.10296232200005 48.828065887,9.10158804900004 48.8294248670001,9.09938330300002 48.8293431880001,9.09899884100003 48.8303907640001,9.09747052500006 48.8323594190001,9.09685985900006 48.834159721,9.09652848800005 48.8352529370001,9.09412700600006 48.8381910050001,9.09249313600003 48.8376756420001,9.09100334600004 48.8368922270001,9.08760690000003 48.83514015,9.08607378600004 48.8339783270001,9.08522803000005 48.833077078,9.08581658400004 48.8320501260001,9.08642605600005 48.829368355,9.08682646200003 48.825910363,9.08521111600004 48.825885801,9.08529568000006 48.8242209250001,9.08417666600008 48.8242781000001,9.08386993400006 48.8221848570001,9.08370297400006 48.81996997,9.08340372800006 48.819021691,9.08185411100004 48.818912013,9.08019920000004 48.8186232250001,9.08164204200006 48.817272659,9.08041655900007 48.817001614,9.07930248300005 48.8167731240001,9.07964698300003 48.81621174,9.07989837300005 48.815565383,9.07671901400005 48.8147267890001,9.07702732700005 48.8139661590001,9.07925324000007 48.8128342410001,9.08059239500005 48.8131481570001,9.08177974900008 48.8113246200001,9.08332377200003 48.8115108750001,9.08393048700003 48.8093678270001,9.08417239100004 48.8083725210001,9.08674208800005 48.8083320530001,9.08545367100004 48.8061670170001,9.08582096500004 48.8038420080001,9.08505115300005 48.801754406,9.08434453300003 48.798435307,9.08398757900005 48.7971355060001,9.08197412100003 48.79661515,9.08016476300003 48.7947031590001,9.07850356000006 48.7951766680001,9.07751601400003 48.7926364940001,9.07521571100006 48.78983665,9.07539229500003 48.7889214370001,9.07498252000005 48.787128291,9.08816922800003 48.7820312600001,9.08573054500005 48.780825905,9.08470163700002 48.777769769,9.08351294500005 48.775128169,9.08579814600006 48.7737630610001,9.08502436100002 48.7718283460001,9.08298744800004 48.7698145790001,9.08300242200005 48.7688343450001,9.08140581700007 48.7680584350001,9.07997846600006 48.76754551,9.07594744700003 48.767197143,9.07746044500004 48.76385248,9.07746613900002 48.762728215,9.07609783200007 48.759562085,9.07646974400006 48.75792475,9.07709673800002 48.7574092090001,9.07736446400003 48.7557327590001,9.07789290600005 48.754801564,9.07704891800006 48.7541244110001,9.07499474500003 48.7542367550001,9.07420534400006 48.754459577,9.07301933000002 48.754858481,9.07195828500005 48.755000153,9.07035094500003 48.7550830280001,9.06940042300005 48.7554590390001,9.06784222200002 48.756000541,9.06880616900003 48.7563207580001,9.06854746700003 48.756509242,9.06799735600003 48.756579806,9.06416090000005 48.754866737,9.06280863000006 48.752753501,9.06216242100004 48.7502266340001,9.06298022800007 48.7487890640001,9.06806671700002 48.7492684490001,9.06795140400004 48.747180203,9.06294724100007 48.746683886,9.05939872800008 48.74663796,9.05605093200006 48.7471611920001,9.05391895800005 48.7479609920001,9.05033914600006 48.748049291,9.04744987700008 48.7477867110001,9.04614159800008 48.747284832,9.04551047000007 48.746813538,9.04355482600005 48.745684957,9.04170334600008 48.7443834370001,9.04009676800007 48.743534837,9.03938479200002 48.7427879190001,9.03899379800004 48.741316645,9.04039957500004 48.7406964900001,9.04240275900003 48.7405608720001,9.04537435900005 48.7412384200001,9.04819571800004 48.740573721,9.05074953200005 48.740670009,9.05236274000004 48.740385211,9.05338902800003 48.739714979,9.05475119200003 48.7382665710001,9.05413716100003 48.7374220840001,9.05542524400005 48.73434468,9.05611531800002 48.733085407,9.05817011100004 48.7334898560001,9.05920151600003 48.7335571990001,9.06031421000006 48.7336345800001,9.06135655400004 48.733791991,9.06208388900006 48.734026269,9.06293754800004 48.7341272560001,9.06380745700005 48.7341385,9.06466377500004 48.734149562,9.06553474700007 48.7341248280001,9.06693828300007 48.734484728,9.06753662400007 48.73309828,9.06756866700005 48.7320103490001,9.06727451400008 48.730918214,9.06656310000005 48.730144501,9.06493886100003 48.729574777,9.06383394200003 48.7292273300001,9.06314075400007 48.728337837,9.07350385600006 48.725782157,9.07670617500003 48.7245633370001,9.07838540600005 48.723856277,9.07457084600003 48.7208841930001,9.07589072500002 48.7199117220001,9.07731820500004 48.718976593,9.07895338800006 48.7179091850001,9.08061357500003 48.716914031,9.08209181900003 48.71609642,9.08380832300003 48.7150299840001,9.08687141000007 48.713926692,9.09065335800005 48.712400707,9.09342328000002 48.7115543580001,9.09808854300007 48.710489028,9.10096070700007 48.709859651,9.10472049700007 48.7090794540001,9.10705056700004 48.708865847,9.10953827800006 48.708366346,9.11285282100005 48.707857962,9.11827093700003 48.707135152,9.12179785800004 48.706882153,9.12558348700003 48.7070909540001,9.12893240000005 48.7073661900001,9.13079027000003 48.707506031,9.13253947000004 48.707644504,9.13585498800006 48.7081439770001,9.13721301800007 48.708178634,9.13942642600006 48.708241743,9.14099226100006 48.7081349900001,9.14243732600005 48.7079727730001,9.14975836200006 48.706927717,9.15100238100007 48.706800048,9.15416185400005 48.706136701,9.15631717800005 48.705868265,9.15845849600004 48.7056656920001,9.16065781500004 48.705706509,9.16346372700002 48.705654635,9.16679542200006 48.705309157,9.16894487200005 48.7048066350001,9.17077586600004 48.7041146450001,9.17411733300003 48.70191556,9.17844318200002 48.699736559,9.18406547800004 48.6966849570001,9.18661410900006 48.6957021440001,9.18939948800005 48.694627924,9.19076845600006 48.69409992,9.19141961400004 48.6931536070001,9.19199729700006 48.692821531,9.19293746600005 48.6922810660001,9.19422241000007 48.691796643,9.19536662700006 48.691365251,9.19737745000003 48.690849212,9.20116752800004 48.690344967,9.20224590800007 48.6901507110001,9.20473641200005 48.689981919,9.20870382900006 48.6899561720001,9.21295381800007 48.6900324920001,9.21810161400003 48.6903506890001,9.23296651200008 48.693068764,9.24522113700004 48.694628951,9.24432011500005 48.6958509450001,9.24367167800006 48.6988656,9.23970580300005 48.6982810280001,9.23840712500004 48.702060519,9.23809478300007 48.705916669,9.23827257500005 48.7071411970001,9.24076996800005 48.709834975,9.23955339000003 48.7104290870001,9.23837484100005 48.711626488,9.23776249000002 48.7116671270001,9.23672122900007 48.711607697,9.23578905300008 48.7115019060001,9.23485873600004 48.711324737,9.23364440800003 48.710875731,9.23302364700004 48.7107067590001,9.23226726100006 48.7105272420001,9.23148441200004 48.7103204360001,9.23061981700005 48.7101216840001,9.22971165500007 48.7100303570001,9.22911966400005 48.7108420500001,9.22859887700002 48.7115286370001,9.22814906400004 48.712099112,9.22775617400004 48.7125713020001,9.22736468800002 48.7129895420001,9.22712782800005 48.7132116820001,9.22681926600006 48.7135769050001,9.22663580900007 48.713835633,9.22647976000007 48.71408568,9.22625177000003 48.7144878020001,9.22595254300006 48.7150150250001,9.22569383700005 48.715551706,9.22506652500005 48.716668778,9.22467215400007 48.7171949070001,9.22427989700003 48.717640111,9.22387522300005 48.7180402010001,9.22344171500004 48.7185029170001,9.22300749000004 48.7189926070001,9.22251937300007 48.719463687,9.22196472000007 48.719880034,9.22136739900003 48.720367842,9.22055122100005 48.7209070920001,9.22006566300007 48.7212792550001,9.21976149300002 48.7214736230001,9.21962276000005 48.721579955,9.21935888100006 48.7217927740001,9.21886113700003 48.7221108270001,9.21827640000004 48.722634741,9.21780084300002 48.7231419240001,9.21736604500006 48.7236495760001,9.21700132400002 48.7240770870001,9.21647662600003 48.7244235960001,9.21583891000006 48.7248731350001,9.21522502000005 48.725237276,9.21432913500007 48.7256552650001,9.21317169300005 48.7261701670001,9.21315696500005 48.7267268520001,9.21320092200006 48.7275126710001,9.21320140200004 48.7291261330001,9.21427845800002 48.7314298750001,9.21651268100004 48.7322921640001,9.21946658300004 48.7326770120001,9.22166832700003 48.7327113520001,9.22236199500003 48.731667003,9.22491732900005 48.7316963490001,9.22443105500003 48.7331298450001,9.22630824900006 48.733097408,9.22772305700005 48.733068641,9.22743557100006 48.734702299,9.23178347200007 48.735345614,9.23286532600002 48.73713881,9.23565785700004 48.736424088,9.23870931800008 48.7377809070001,9.24025496300004 48.7381576170001,9.24279406900007 48.741813069,9.24289404100006 48.7429564700001,9.24364962900006 48.7437931580001,9.24505743000003 48.7441657680001,9.24671578100003 48.742107746,9.24962675900002 48.741385381,9.24931771200005 48.7408107700001,9.25131376600007 48.7401430900001,9.25290324700006 48.7405223970001,9.25264536800006 48.742093491,9.25588381200004 48.7425525090001,9.25658093900006 48.7413384070001,9.25783447100002 48.7429245210001,9.26115324400007 48.743897529,9.25868012700005 48.745416946,9.26065380800003 48.7458116550001,9.26195592200003 48.747090422,9.26342492100002 48.747619442,9.26469582700003 48.748452044,9.26496319900002 48.7486348990001,9.26562700200003 48.7508818330001,9.26632006700004 48.7514930300001,9.26675396100006 48.751953916,9.26718376500003 48.752345034,9.26828298700002 48.75342068,9.26983185700004 48.7556414160001,9.27220079100005 48.7560993220001,9.27387658400005 48.7565985950001,9.27537530900003 48.7569797880001,9.27562330300003 48.758475563,9.27543859500003 48.759867639,9.27465454100007 48.76128909,9.27267582200005 48.762607416,9.27446068500007 48.764903481,9.27322771200005 48.765536647,9.27346390900004 48.766420693,9.27438544100005 48.768184739,9.27529704000005 48.7681857860001,9.27614612800005 48.7701289070001,9.27994528800002 48.7683897750001,9.28172979400006 48.7688500560001,9.28376898500005 48.7683776870001,9.28565099200006 48.7687490280001,9.28824553400005 48.7689212330001,9.28943020500003 48.769977469,9.29374617000008 48.770968758,9.29736925000003 48.7730227070001,9.29615717400003 48.773612213,9.30046500800006 48.775502578,9.30218027800004 48.7758758840001,9.30301580800005 48.775575512,9.30338514000005 48.775198726,9.30403950300007 48.774943992,9.30466078800004 48.7745699120001,9.30510326100006 48.7741463130001,9.30579417900003 48.7738681640001,9.30662848300005 48.773615347,9.30757484800006 48.7731971430001,9.31364910800005 48.7744837060001,9.31462885900004 48.7756004440001,9.31526414400003 48.7768933900001,9.31538727600002 48.777983007,9.31522622800003 48.779006639,9.31312415100007 48.7787054090001,9.30729241800003 48.7784361700001,9.30706932700002 48.780871231,9.30520515700005 48.7803025740001,9.30340428700003 48.780481093,9.29937756400005 48.778558579,9.29918581400005 48.7790324580001,9.29863525000007 48.7794548680001,9.29799929700005 48.780009088,9.29725634100004 48.7803338480001,9.29666749500007 48.780480384,9.29620132400004 48.780619249,9.29478695800003 48.781125607,9.29364237800007 48.7823066890001,9.29477764600006 48.7835755040001,9.29577520500004 48.7843002330001,9.29742756100006 48.784760739,9.29908893500004 48.7854804080001,9.29522980400003 48.789063411,9.29347902900003 48.7877582470001,9.29125964400004 48.7866908140001,9.28890782900004 48.7876636140001,9.29053005600002 48.789557593,9.29160626800007 48.790813998,9.29000680000007 48.7916330940001,9.28793678800002 48.7905762120001,9.28617779000007 48.790507076,9.28461813700005 48.7899194010001,9.27887527800004 48.7898565250001,9.27756839600005 48.7898601640001,9.27560104600008 48.7901443430001,9.27340144200002 48.789382576,9.27465388000007 48.7915370440001,9.27319876100006 48.794174366,9.27176881900004 48.7941945700001,9.27152342100004 48.7936701840001,9.26904886000005 48.792473563,9.26572749500002 48.792463755,9.26544053200007 48.7914352070001,9.26302918300007 48.7925777040001,9.26408659100002 48.7938216920001,9.26299696800004 48.795446575,9.26138440200003 48.7962201510001,9.25934841800006 48.7965122780001,9.25741615500004 48.795942057,9.25481794300003 48.794267028,9.25141351900004 48.792187137,9.24843286500004 48.794276348,9.24739599000003 48.7959466510001,9.24980061000002 48.796144586,9.24916864400006 48.7974236970001,9.25092716500006 48.797866189,9.25023752300007 48.7992705830001,9.25467986800004 48.800183851,9.25432990600007 48.8016190540001,9.25536914800006 48.802063671,9.25532817600003 48.803662439,9.25415457900004 48.803676834,9.25369582400003 48.806430237,9.25324085000005 48.8091606470001,9.25723092800007 48.8099218630001,9.25695478900008 48.8108530110001,9.25615021600004 48.812643533,9.25547929400005 48.8142323980001,9.25449331800007 48.81656718,9.25314240600005 48.81976575,9.24996511300003 48.818848652,9.24843861400007 48.8215592070001,9.24668725000004 48.821272965,9.24601947900004 48.8218444600001,9.24548709800007 48.8230871590001,9.24338635700008 48.8229302,9.24308455900007 48.82456412,9.24412030300005 48.824651961,9.24374139800005 48.8259232790001,9.24176510000007 48.8262218250001,9.24152138700003 48.828791542,9.24260861400006 48.82889377,9.24239848000008 48.8301686390001,9.24343883300003 48.8315565660001,9.24442372900006 48.8335105240001,9.24439790900004 48.8345086420001,9.24452727200003 48.835301632,9.24287950600007 48.835846953,9.24117077600005 48.8363385310001,9.23953403100006 48.8367409090001,9.23973512500004 48.837254053,9.23843133700007 48.837482037,9.24000605100002 48.838884433,9.23860242800004 48.8400542190001,9.23854136500006 48.8407389270001,9.23732746200005 48.8418043680001,9.23970909300004 48.842973671,9.24147730200002 48.8441539830001,9.24291489300003 48.845474451,9.24416985800002 48.8470087170001)))","Stuttgart, Stadtkreis",,24449704B93822824114115,DEU,ADM3,"1",Stuttgart,Baden-Wurttemberg,germany
